id,topic,text,label,source_type,year,sentiment_score,argument_strength,word_count,contains_statistics
319659,Future of work with AI,Automation replaces human workers,con,news,2021,0.76,0.51,4,1
862594,Future of work with AI,AI adoption is growing worldwide,neutral,news,2016,-0.9,0.73,5,0
650230,Future of work with AI,Automation increases productivity and efficiency,pro,news,2022,0.1,0.75,5,0
716330,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2015,-0.08,0.95,7,0
358587,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2016,-0.55,0.29,9,0
121526,Future of work with AI,Low-skilled workers are at risk due to AI,con,blog,2019,-0.86,0.35,8,0
639324,Automation impact on employment,Automation replaces human workers,con,research,2020,0.29,0.76,4,1
215227,AI will replace jobs,Technology always creates more jobs than it destroys,pro,research,2017,0.77,0.62,8,0
812878,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2022,-0.49,0.5,8,1
482518,Future of work with AI,AI widens economic inequality,con,blog,2019,0.08,0.71,4,0
557071,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2023,0.27,0.02,5,0
668927,AI will replace jobs,Technology always creates more jobs than it destroys,pro,research,2022,0.33,0.56,8,1
864956,AI will replace jobs,AI will create new job opportunities,pro,news,2018,-0.86,0.96,6,0
215946,Automation impact on employment,Automation replaces human workers,con,news,2021,0.69,0.25,4,1
421290,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2017,-0.83,0.38,8,0
382725,Future of work with AI,AI reduces human error in industries,pro,blog,2023,-0.49,0.64,6,0
581658,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2020,-0.43,0.08,5,1
748828,AI will replace jobs,AI will lead to massive unemployment,con,news,2020,0.26,0.69,6,0
760572,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,blog,2023,-0.41,0.52,9,1
926340,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2019,0.99,0.98,5,0
362848,Future of work with AI,Automation increases productivity and efficiency,pro,research,2019,0.0,0.09,5,0
765394,AI will replace jobs,Automation replaces human workers,con,social_media,2020,0.21,0.83,4,0
946345,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,social_media,2022,0.63,0.75,9,0
191790,AI will replace jobs,AI reduces human error in industries,pro,news,2025,0.54,0.39,6,1
834241,AI will replace jobs,Low-skilled workers are at risk due to AI,con,social_media,2021,-0.54,0.68,8,1
370608,Automation impact on employment,AI will create new job opportunities,pro,social_media,2025,0.82,0.34,6,0
286663,Automation impact on employment,AI widens economic inequality,con,news,2016,0.83,0.38,4,1
269464,Automation impact on employment,AI will lead to massive unemployment,con,blog,2018,-0.51,0.79,6,0
740756,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2015,0.82,0.01,8,1
714850,AI will replace jobs,AI will lead to massive unemployment,con,news,2015,-0.95,0.6,6,1
167971,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2024,0.55,0.03,6,1
633932,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2017,0.52,0.2,8,0
512887,Automation impact on employment,AI will create new job opportunities,pro,social_media,2021,0.16,0.0,6,0
256418,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2022,-0.01,0.99,5,1
497969,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2016,-0.21,0.67,5,0
954281,Automation impact on employment,AI reduces human error in industries,pro,research,2015,-0.09,0.17,6,1
714847,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2016,-0.75,0.03,7,0
248789,Automation impact on employment,Automation replaces human workers,con,research,2022,-0.49,0.46,4,1
573321,Future of work with AI,AI will lead to massive unemployment,con,blog,2020,-0.42,0.37,6,1
934025,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2024,-0.29,0.23,8,1
242711,AI will replace jobs,Automation increases productivity and efficiency,pro,social_media,2017,0.68,0.98,5,1
508887,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2021,-0.72,0.9,6,0
271783,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2025,-0.57,0.8,8,1
233292,Future of work with AI,AI adoption is growing worldwide,neutral,research,2024,0.33,0.37,5,1
738278,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2016,-0.68,0.92,9,1
140354,Future of work with AI,AI will create new job opportunities,pro,blog,2015,0.6,0.03,6,0
103733,AI will replace jobs,AI reduces human error in industries,pro,news,2017,-0.8,0.73,6,0
977298,Automation impact on employment,Automation replaces human workers,con,social_media,2020,0.03,0.01,4,0
988411,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2023,-0.33,0.54,5,0
207604,Future of work with AI,AI adoption is growing worldwide,neutral,research,2018,0.04,0.92,5,0
902226,AI will replace jobs,AI widens economic inequality,con,social_media,2015,-0.22,0.82,4,1
710915,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2020,0.18,0.31,9,1
212870,Future of work with AI,AI widens economic inequality,con,news,2024,0.44,0.79,4,0
601608,AI will replace jobs,Automation replaces human workers,con,social_media,2015,0.31,0.47,4,0
912996,Future of work with AI,AI will lead to massive unemployment,con,social_media,2019,-0.96,0.9,6,1
395240,Future of work with AI,AI adoption is growing worldwide,neutral,blog,2023,-0.56,0.87,5,1
418316,Automation impact on employment,AI will create new job opportunities,pro,news,2024,-0.08,0.48,6,1
620482,AI will replace jobs,AI will lead to massive unemployment,con,research,2019,0.42,0.04,6,0
421247,Future of work with AI,AI will create new job opportunities,pro,news,2019,0.39,0.76,6,1
469575,Automation impact on employment,Automation replaces human workers,con,news,2015,0.08,0.09,4,1
801958,AI will replace jobs,Low-skilled workers are at risk due to AI,con,blog,2024,-0.89,0.11,8,1
357896,AI will replace jobs,AI will lead to massive unemployment,con,research,2025,0.11,1.0,6,0
739418,Future of work with AI,Automation replaces human workers,con,social_media,2022,0.29,0.46,4,0
504896,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2025,-0.65,0.66,5,0
765676,Automation impact on employment,Automation replaces human workers,con,social_media,2019,-0.09,0.42,4,0
983324,Automation impact on employment,AI will lead to massive unemployment,con,blog,2017,0.35,0.58,6,1
847613,AI will replace jobs,AI widens economic inequality,con,social_media,2016,0.22,0.9,4,1
299392,AI will replace jobs,Technology always creates more jobs than it destroys,pro,blog,2024,0.93,0.91,8,0
567247,AI will replace jobs,Low-skilled workers are at risk due to AI,con,research,2016,0.33,0.56,8,0
342606,AI will replace jobs,AI widens economic inequality,con,research,2019,-0.43,0.04,4,0
687946,Future of work with AI,Automation replaces human workers,con,research,2025,0.88,0.42,4,1
639384,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2025,0.52,0.84,9,1
595430,Automation impact on employment,AI reduces human error in industries,pro,research,2018,-0.73,0.58,6,1
890026,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2020,0.45,0.61,8,1
931898,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2015,0.45,0.38,9,0
116386,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2022,0.23,0.04,5,0
256079,Future of work with AI,Automation increases productivity and efficiency,pro,news,2015,-0.62,0.17,5,0
447864,AI will replace jobs,Low-skilled workers are at risk due to AI,con,blog,2015,0.19,0.89,8,1
912457,Automation impact on employment,AI widens economic inequality,con,research,2019,-0.3,0.47,4,1
847863,Future of work with AI,AI will create new job opportunities,pro,research,2018,-0.04,0.54,6,0
443500,AI will replace jobs,AI adoption is growing worldwide,neutral,social_media,2016,0.66,0.95,5,1
726706,AI will replace jobs,Technology always creates more jobs than it destroys,pro,blog,2016,0.55,0.93,8,1
123446,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2016,-0.38,0.19,8,1
346937,Future of work with AI,AI adoption is growing worldwide,neutral,blog,2018,-0.74,0.54,5,1
439770,AI will replace jobs,AI reduces human error in industries,pro,blog,2016,0.83,0.74,6,1
768235,Automation impact on employment,AI reduces human error in industries,pro,news,2024,0.56,0.82,6,0
485172,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2016,0.48,0.4,8,1
812303,AI will replace jobs,Automation replaces human workers,con,news,2024,0.62,0.16,4,0
444275,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2018,0.06,0.52,8,0
359065,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2024,0.83,0.67,7,1
122916,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2021,0.67,0.56,5,0
762185,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2023,0.15,0.29,7,1
740082,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2016,-0.19,0.3,7,1
905999,Automation impact on employment,AI widens economic inequality,con,news,2024,-0.04,0.48,4,0
338206,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2022,-0.8,0.28,8,1
580378,Future of work with AI,AI reduces human error in industries,pro,social_media,2017,0.02,0.03,6,0
390330,AI will replace jobs,AI reduces human error in industries,pro,news,2015,0.56,0.27,6,1
348721,AI will replace jobs,AI will create new job opportunities,pro,news,2022,-0.46,0.98,6,1
791070,Future of work with AI,AI widens economic inequality,con,news,2023,-0.57,0.66,4,0
739010,Automation impact on employment,Automation replaces human workers,con,blog,2025,-0.58,0.61,4,0
976855,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,blog,2017,0.76,0.12,9,1
559865,AI will replace jobs,AI will create new job opportunities,pro,blog,2018,0.73,0.77,6,0
526839,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2015,-0.35,0.92,9,1
687779,Automation impact on employment,AI adoption is growing worldwide,neutral,news,2020,0.33,0.08,5,1
881711,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2020,0.22,0.26,5,1
112166,Future of work with AI,AI adoption is growing worldwide,neutral,blog,2016,0.72,0.91,5,1
525044,Future of work with AI,AI will lead to massive unemployment,con,research,2018,0.21,0.75,6,0
273700,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2021,0.24,0.03,8,1
396633,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2016,0.93,0.63,8,0
841628,Automation impact on employment,AI reduces human error in industries,pro,research,2023,0.19,0.09,6,0
345195,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2025,-0.77,0.82,7,0
708979,AI will replace jobs,AI reduces human error in industries,pro,news,2016,-0.91,0.22,6,0
671409,Future of work with AI,Technology always creates more jobs than it destroys,pro,blog,2020,0.34,0.62,8,1
505611,AI will replace jobs,AI adoption is growing worldwide,neutral,blog,2018,-0.66,0.18,5,1
960595,Future of work with AI,AI will lead to massive unemployment,con,news,2025,-0.66,0.81,6,0
412872,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2021,-0.43,0.55,8,0
784814,Future of work with AI,Automation increases productivity and efficiency,pro,research,2021,-0.76,0.3,5,0
471507,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2023,0.06,1.0,5,0
463467,AI will replace jobs,AI will create new job opportunities,pro,social_media,2016,-0.18,0.7,6,1
343147,Future of work with AI,AI will create new job opportunities,pro,news,2021,0.14,0.83,6,0
609083,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2022,-0.62,0.02,5,1
829712,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2020,-0.36,0.74,7,1
945767,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2015,-0.92,0.07,5,1
175699,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2021,-0.06,0.29,5,0
364195,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2015,-0.52,0.16,5,1
348031,AI will replace jobs,Automation replaces human workers,con,blog,2023,0.16,0.82,4,0
183813,Automation impact on employment,AI reduces human error in industries,pro,news,2021,0.95,0.99,6,0
724532,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2020,-0.06,0.72,8,0
803248,AI will replace jobs,AI widens economic inequality,con,social_media,2017,-0.77,0.52,4,0
608965,Future of work with AI,Technology always creates more jobs than it destroys,pro,blog,2020,-0.23,0.23,8,0
207770,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2025,0.86,0.43,7,0
210040,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2022,-0.93,0.77,8,0
404119,Future of work with AI,Both risks and benefits exist with AI,neutral,blog,2020,-0.8,0.79,7,0
840129,Future of work with AI,AI will create new job opportunities,pro,news,2016,0.97,0.68,6,0
927241,Future of work with AI,AI widens economic inequality,con,news,2022,-0.89,0.08,4,1
996045,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2022,-0.78,0.51,8,0
489376,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2018,-0.31,0.27,5,0
653776,Future of work with AI,AI will create new job opportunities,pro,research,2020,0.75,0.87,6,1
375866,AI will replace jobs,Technology always creates more jobs than it destroys,pro,research,2016,0.47,0.91,8,1
135761,AI will replace jobs,AI reduces human error in industries,pro,news,2018,0.06,0.12,6,1
710615,AI will replace jobs,Automation replaces human workers,con,social_media,2020,-0.62,0.99,4,1
450204,Automation impact on employment,AI widens economic inequality,con,research,2017,-0.63,0.08,4,1
230089,Automation impact on employment,AI adoption is growing worldwide,neutral,research,2015,0.25,0.96,5,1
380572,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2025,0.45,0.49,8,0
732876,Future of work with AI,Automation replaces human workers,con,social_media,2015,0.54,0.15,4,0
279788,Automation impact on employment,AI widens economic inequality,con,research,2020,-0.59,0.6,4,1
336843,AI will replace jobs,Automation replaces human workers,con,social_media,2015,-0.47,0.32,4,0
873943,Automation impact on employment,AI widens economic inequality,con,social_media,2019,-0.26,0.65,4,1
558888,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2021,0.54,0.66,9,1
687080,Future of work with AI,Technology always creates more jobs than it destroys,pro,blog,2018,-0.14,0.36,8,1
882046,AI will replace jobs,AI adoption is growing worldwide,neutral,blog,2015,0.56,0.73,5,1
205216,AI will replace jobs,Technology always creates more jobs than it destroys,pro,research,2021,-0.11,0.27,8,0
531548,Automation impact on employment,AI is transforming industries rapidly,neutral,news,2018,-0.75,0.0,5,0
991961,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2024,-0.06,0.87,5,0
841451,AI will replace jobs,AI widens economic inequality,con,research,2021,0.88,0.99,4,1
823100,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2020,0.8,0.89,7,0
183769,Future of work with AI,AI reduces human error in industries,pro,social_media,2022,0.19,1.0,6,0
884451,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2023,-0.6,0.26,8,0
270856,AI will replace jobs,AI will create new job opportunities,pro,news,2017,0.47,0.27,6,1
667279,Future of work with AI,AI adoption is growing worldwide,neutral,blog,2020,-0.65,0.13,5,0
351466,AI will replace jobs,Automation replaces human workers,con,research,2017,0.81,0.39,4,0
798162,Future of work with AI,AI will lead to massive unemployment,con,social_media,2022,-0.62,0.6,6,1
624903,AI will replace jobs,AI will lead to massive unemployment,con,research,2016,0.11,0.71,6,1
591735,Automation impact on employment,Technology always creates more jobs than it destroys,pro,blog,2016,-0.89,0.37,8,1
978749,Future of work with AI,AI widens economic inequality,con,social_media,2025,-0.05,0.9,4,1
275789,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2019,-0.07,0.21,7,0
703868,Future of work with AI,Automation replaces human workers,con,blog,2021,-0.95,0.43,4,0
231219,AI will replace jobs,Automation replaces human workers,con,research,2017,0.61,0.73,4,0
992625,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2017,0.62,0.17,5,1
166113,AI will replace jobs,Both risks and benefits exist with AI,neutral,research,2016,0.83,0.19,7,1
253564,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2025,-0.76,0.32,8,0
402506,Future of work with AI,AI reduces human error in industries,pro,news,2015,-0.05,0.69,6,0
929429,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2021,0.66,0.85,8,0
661788,Future of work with AI,AI will lead to massive unemployment,con,social_media,2023,-0.78,0.34,6,1
239568,Future of work with AI,AI will create new job opportunities,pro,research,2023,-0.42,0.63,6,1
177916,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2021,0.01,0.38,8,1
282779,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2017,0.21,0.35,5,1
252128,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2023,-0.76,0.6,7,1
391365,AI will replace jobs,AI reduces human error in industries,pro,social_media,2020,0.83,0.37,6,0
468855,AI will replace jobs,AI reduces human error in industries,pro,news,2022,0.04,0.07,6,1
286870,Future of work with AI,AI reduces human error in industries,pro,social_media,2016,-0.46,0.39,6,0
354130,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2023,0.31,0.8,8,0
865837,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2024,0.74,0.01,7,0
586304,Automation impact on employment,Automation increases productivity and efficiency,pro,news,2018,-0.44,0.45,5,1
752982,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2015,-0.96,0.51,8,1
706399,AI will replace jobs,Technology always creates more jobs than it destroys,pro,blog,2022,0.43,0.94,8,0
139249,Future of work with AI,Automation replaces human workers,con,news,2024,0.48,0.27,4,0
302191,AI will replace jobs,Automation increases productivity and efficiency,pro,social_media,2020,0.01,0.18,5,0
956407,Automation impact on employment,AI will create new job opportunities,pro,research,2015,0.25,0.77,6,1
192520,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2018,0.58,0.32,9,1
175428,Future of work with AI,AI is transforming industries rapidly,neutral,research,2016,-0.64,0.25,5,1
652443,Automation impact on employment,AI will lead to massive unemployment,con,social_media,2025,-0.94,0.21,6,0
942947,Automation impact on employment,AI reduces human error in industries,pro,social_media,2017,0.2,0.25,6,1
894290,AI will replace jobs,AI widens economic inequality,con,news,2018,0.86,0.03,4,1
676111,Future of work with AI,Both risks and benefits exist with AI,neutral,blog,2016,-0.86,0.12,7,1
496856,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2017,0.42,0.83,9,0
638363,Automation impact on employment,AI will create new job opportunities,pro,research,2023,-0.64,0.06,6,0
489286,AI will replace jobs,AI will create new job opportunities,pro,blog,2017,0.38,0.23,6,1
882800,AI will replace jobs,AI will lead to massive unemployment,con,blog,2022,0.25,0.82,6,1
239343,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,blog,2015,0.9,0.86,9,0
590096,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2022,0.67,0.83,7,1
745717,AI will replace jobs,Automation replaces human workers,con,social_media,2016,0.47,0.98,4,1
422880,AI will replace jobs,AI will create new job opportunities,pro,social_media,2023,-0.26,0.76,6,1
416285,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2016,-0.3,0.38,5,1
706868,Automation impact on employment,Automation increases productivity and efficiency,pro,news,2017,0.86,0.1,5,0
330466,Future of work with AI,AI adoption is growing worldwide,neutral,research,2025,-0.27,0.26,5,1
362078,AI will replace jobs,AI reduces human error in industries,pro,blog,2025,0.48,0.88,6,1
193635,AI will replace jobs,Automation increases productivity and efficiency,pro,social_media,2024,0.27,0.28,5,0
901475,AI will replace jobs,Automation replaces human workers,con,research,2023,-0.68,0.57,4,0
937358,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2017,0.88,0.17,8,0
800687,AI will replace jobs,AI will lead to massive unemployment,con,news,2021,-0.53,0.67,6,1
711178,Automation impact on employment,Automation replaces human workers,con,news,2024,-0.99,0.5,4,0
275556,Future of work with AI,AI widens economic inequality,con,social_media,2025,-0.79,0.15,4,1
940477,AI will replace jobs,AI will lead to massive unemployment,con,news,2020,0.18,0.5,6,0
784850,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2023,-0.39,0.89,8,0
233116,AI will replace jobs,AI widens economic inequality,con,blog,2023,0.5,0.49,4,1
488936,Future of work with AI,Automation replaces human workers,con,blog,2019,-0.46,0.34,4,0
757348,Future of work with AI,Technology always creates more jobs than it destroys,pro,blog,2019,-0.95,0.71,8,1
755290,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,blog,2023,0.45,0.62,9,0
869907,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2016,0.23,0.37,8,1
252148,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2018,0.63,0.35,5,0
349409,Future of work with AI,Technology always creates more jobs than it destroys,pro,blog,2016,-0.72,0.22,8,0
373590,AI will replace jobs,Low-skilled workers are at risk due to AI,con,blog,2022,-0.2,0.02,8,1
973592,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2021,0.35,0.56,7,1
271725,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2020,-0.1,0.33,5,1
616833,Future of work with AI,AI will create new job opportunities,pro,news,2018,-0.2,0.42,6,1
154573,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2015,0.49,0.86,7,0
695178,Future of work with AI,AI adoption is growing worldwide,neutral,research,2020,0.79,0.95,5,1
304291,Future of work with AI,AI reduces human error in industries,pro,research,2016,0.66,0.33,6,1
466811,AI will replace jobs,AI will create new job opportunities,pro,blog,2019,0.12,0.24,6,1
494666,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2025,0.98,0.4,5,0
698691,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2024,0.93,0.55,8,0
527974,AI will replace jobs,Both risks and benefits exist with AI,neutral,social_media,2025,0.48,0.76,7,0
530505,AI will replace jobs,AI reduces human error in industries,pro,news,2023,0.85,0.82,6,0
253171,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2017,0.41,0.69,7,0
345290,Automation impact on employment,Automation replaces human workers,con,research,2015,-0.82,0.38,4,1
596890,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2016,-0.26,0.16,8,1
153305,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2024,-0.24,0.39,6,0
816776,AI will replace jobs,AI reduces human error in industries,pro,news,2020,-0.21,0.89,6,0
383523,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2019,0.5,0.3,5,0
556884,Automation impact on employment,AI reduces human error in industries,pro,blog,2016,0.01,0.04,6,0
121807,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2018,0.09,0.29,8,0
198160,Future of work with AI,Automation increases productivity and efficiency,pro,news,2018,0.31,0.76,5,1
984062,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2015,0.61,0.63,8,1
686281,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2020,0.53,0.29,5,1
994795,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2015,0.12,0.53,8,0
230383,Future of work with AI,AI reduces human error in industries,pro,social_media,2022,0.12,0.85,6,0
822997,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2022,0.16,0.42,5,1
619846,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2023,-0.8,0.38,9,1
367263,Automation impact on employment,AI will create new job opportunities,pro,blog,2024,0.15,0.24,6,1
871004,AI will replace jobs,AI reduces human error in industries,pro,social_media,2016,0.95,0.61,6,1
628493,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,social_media,2016,-0.64,0.26,9,0
286736,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2024,0.4,0.95,8,0
166098,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2016,-0.74,0.65,8,1
551294,Automation impact on employment,AI will lead to massive unemployment,con,blog,2019,0.53,0.21,6,0
106376,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2018,-0.73,0.9,7,1
220056,Future of work with AI,AI adoption is growing worldwide,neutral,blog,2019,0.46,0.43,5,1
867951,Future of work with AI,AI widens economic inequality,con,social_media,2017,-0.08,0.47,4,0
890351,AI will replace jobs,Automation replaces human workers,con,news,2023,-0.52,0.99,4,1
528464,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2022,0.31,0.04,5,0
462487,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2021,-0.99,0.83,8,1
470914,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2021,0.74,0.25,9,0
975574,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2024,0.16,0.47,8,0
473503,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2023,-0.33,0.91,7,1
536120,Future of work with AI,AI will lead to massive unemployment,con,social_media,2025,0.31,0.37,6,1
926733,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2021,0.29,0.73,8,0
766085,Future of work with AI,Automation replaces human workers,con,blog,2020,0.74,0.17,4,1
518715,AI will replace jobs,AI reduces human error in industries,pro,social_media,2022,0.83,0.5,6,1
723330,Future of work with AI,Automation increases productivity and efficiency,pro,news,2024,0.27,0.87,5,0
335257,Automation impact on employment,AI adoption is growing worldwide,neutral,social_media,2017,-0.2,0.2,5,0
301417,Automation impact on employment,AI reduces human error in industries,pro,social_media,2024,0.0,0.66,6,1
153888,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2020,-0.28,0.3,5,0
722815,Future of work with AI,AI widens economic inequality,con,blog,2018,-0.68,0.43,4,0
341565,Future of work with AI,Automation increases productivity and efficiency,pro,news,2017,-0.01,0.54,5,0
315481,Future of work with AI,AI reduces human error in industries,pro,news,2024,0.29,0.87,6,0
926341,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2015,0.94,0.36,5,1
585110,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2015,-0.55,0.12,8,0
936660,AI will replace jobs,AI adoption is growing worldwide,neutral,social_media,2022,-0.55,0.5,5,0
973570,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2022,-0.62,0.91,7,1
202714,AI will replace jobs,AI widens economic inequality,con,research,2022,-0.63,0.18,4,1
519476,Future of work with AI,Automation replaces human workers,con,research,2025,-0.24,0.36,4,0
643706,Automation impact on employment,AI reduces human error in industries,pro,news,2018,0.45,0.29,6,0
419684,Future of work with AI,AI will lead to massive unemployment,con,news,2015,-0.79,0.48,6,0
412731,Future of work with AI,AI will lead to massive unemployment,con,blog,2020,-0.86,0.79,6,0
290816,AI will replace jobs,Both risks and benefits exist with AI,neutral,blog,2020,-0.32,0.2,7,0
749033,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2025,0.56,0.36,8,1
602028,AI will replace jobs,AI widens economic inequality,con,news,2017,0.48,0.11,4,0
246106,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2021,-0.88,0.8,8,0
456858,AI will replace jobs,Technology always creates more jobs than it destroys,pro,blog,2020,0.88,0.05,8,1
182545,AI will replace jobs,AI is transforming industries rapidly,neutral,news,2025,0.68,0.28,5,0
488198,Future of work with AI,AI widens economic inequality,con,social_media,2023,-0.54,0.63,4,0
551072,AI will replace jobs,Low-skilled workers are at risk due to AI,con,news,2022,0.62,0.02,8,1
219813,Future of work with AI,AI will create new job opportunities,pro,blog,2016,-0.24,0.99,6,1
241476,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2019,0.27,0.95,5,0
630806,AI will replace jobs,AI will create new job opportunities,pro,blog,2020,-0.73,0.47,6,1
130252,Future of work with AI,AI will create new job opportunities,pro,research,2015,-0.31,0.97,6,0
359237,Automation impact on employment,AI widens economic inequality,con,research,2017,-0.59,0.81,4,0
793600,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2020,0.14,0.14,7,1
268548,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2023,-0.51,0.05,5,1
880498,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,social_media,2015,0.96,0.25,9,1
460386,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2015,0.99,0.22,7,1
599950,AI will replace jobs,AI widens economic inequality,con,social_media,2023,0.7,0.7,4,0
571258,AI will replace jobs,Low-skilled workers are at risk due to AI,con,research,2023,-0.2,0.57,8,1
